Word,Coefficient
customer,-1.1686419153293839
customers,-0.13294890192193773
cutting,0.03479617303064196
cylinder,0.04368499000968791
dad,0.13485016284090426
daily,0.01350010894599706
dallas,0.09994452780650984
damn,0.11461672157502655
danglingread,0.07893115373397414
dark,-0.18918702001164817
darker,0.02862478742800616
darkno,0.0313386043325907
date,0.23488629664043828
daughter,0.25898474160333423
daughters,-0.8769905397605666
day,-0.4853354883370723
days,-0.005933240929132675
dead,0.07419237080452054
deal,0.1469853809337332
deals,0.06137842630921914
dear,0.04167579359241715
dec,0.035133600306989365
december,0.0395097049454102
decent,0.28378721071054425
decently,0.011181726748431419
decide,0.0939641783178279
decided,0.3555882799950454
deciding,0.045637702505552734
decision,0.23991120639546915
deck,0.15123925005332667
decor,0.1826672254308099
decorative,0.13640257547547116
dedicated,0.10438188547026653
default,-0.10964381837690348
defective,-0.10910169295346893
definite,0.08226484966819896
definitely,0.4941687176963511
degree,-0.2524338942025749
delays,0.017828383256234988
delighted,-0.3808134061618542
deliver,0.08569366830851452
delivering,0.021297674677089318
delivers,0.05261777051366971
delivery,0.12946089208450337
demand,0.11510653417537138
denali,0.17405732812133615
density,0.05410720494523465
depending,0.04874623694716037
depends,0.04124480261164284
describing,0.03347041692365526
description,0.09983664205402142
descriptions,0.045974543346967746
design,-0.5075649838091921
designed,0.10751011685499841
designfinally,0.08837959742790882
desktop,0.03500490852087282
despise,-0.17971209393678741
despite,0.1216530896802158
detailed,0.014776137039947434
details,0.05185888173750388
development,0.08081446445158053
device,-1.0210524392285907
deviceconsiderably,0.027260967895919905
deviceperhaps,0.07395164416926082
devices,0.031728708464792796
devicessmart,0.07819299416676145
devicethe,0.04713026871503142
diagonal,0.05601686598343052
dictionary,0.041817672289907015
did,-0.37197579252857693
didnt,-0.20507598888036127
died,-0.31988502742177644
dies,-0.3750328086168468
difference,-0.2902153053995933
different,-1.068216954110346
difficult,0.26840112667502347
difficulty,-0.06761625729137283
digital,-0.1197430192268969
digitalnamely,0.027890293688867158
dim,0.0313386043325907
dimensions,0.06805602178524946
dinged,0.014480410188514134
dings,0.043014688325381044
dinner,0.04947426921953486
direction,0.056777260333621994
directions,-0.054257690903741
directly,0.13215466959207006
dirt,0.0819444451680515
dirty,-0.04641839920958688
disable,0.0257597538305161
disappear,0.039361313058218377
disappointed,-0.17972412163419502
disappointedread,0.06411057515342324
disconnected,0.20368189480039992
disconnecting,-0.22952293584816028
discount,-0.12114914449893031
discover,0.09347173855782719
discovered,-0.09669192202776154
disk,0.14250544906219786
dislike,0.045409035756812
disliked,0.019310638182807264
dislodge,0.08837959742790882
display,0.37304159762983
displaying,0.0414297352731937
displays,0.11007224313419775
disrupting,0.018762415679773343
distance,-0.5263894632486118
distracted,-0.1744374443661002
distracting,0.0313386043325907
dock,0.1316009595802121
dock3,0.014480410188514134
documents,0.06244595066425969
does,0.1045823680145286
doesi,0.033998923203954715
doesnt,-1.262404003243862
